marry off|mat|successfully arrange the marriage of someone
marry out|mat|marry someone who is from another family; To avoid incest.
marry over the broomstick|mat|enter into an irregular form of common-law marriage
marry up|mat|join together.
marry-in|ana|person who is on a family tree because he has marry by blood to anyone on the tree except his own descendants.
marshal|ana|high-ranking officer in the household of a medieval prince or lord
marshal together|mat|gather together in an organized manner.
marsupialize|mat|convert  into a pouch and suture to the nearby tissue
mart|ana|market.
mart|ana|March
mart|ana|marten
mart|ana|heifer or bullock carcass
mart|ana|wife of somebody
mart|ana|March
mart|ana|March
mart|ana|March
mart|ana|March
mart|ana|March
martel|ana|hammer
martel|ana|cognac
martemper|mat|subject
Martha Stewart|mat|improve the aesthetic of ; engage in home decorating.
martialize|mat|render martial; to equip for war.
Martianize|mat|make Martian; to endow with Martian characteristics.
martingale|ana|piece of harness used on a horse to keep it from raising its head above a desired point.
Martinize|mat|clean using the  dry-cleaning process.
martyr|ana|One who willingly accepts being put to death for adhering openly to one's religious beliefs; notably
martyr|ana|martyr
martyr|ana|martyr
martyr|ana|martyr
martyr|ana|martyr
martyr|ana|martyr
martyrize|mat|make a martyr of .
marvel|ana|That which causes wonder; a prodigy; a miracle.
marver|ana|flat heatproof surface on which a gather of glass is rolled into shape.
marzipan|ana|confection made from a paste of almonds
mascara|ana|cosmetic used to darken and thicken the eyelashes.
mascara|ana|mascara
mascara|ana|mascara
mascara|ana|mascara
masculate|mat|make strong.
masculinize|mat|make masculine; to give typically male characteristics.
masculize|mat|masculinize.
mase|mat|act as a maser; to emit or subject to maser radiation.
mase|ana|crush
mase|ana|table
mase|ana|fish
mash|ana|mass of mixed ingredients reduced to a soft pulpy state by beating or pressure; a mass of anything in a soft pulpy state.
mask|ana|cover
mask|ana|worm
masker|mat|render giddy or senseless
masker|ana|mask
masker|ana|mask.
mason|ana|bricklayer
masque|ana|dramatic performance
masque|ana|mask
masquerade|ana|party or assembly of people wearing masks
mass|ana|Matter
mass-produce|mat|manufacture  on a large scale
massacre|ana|The killing of a considerable number  where little or no resistance can be made
massacre|ana|massacre
massacre|ana|massacre
massacre|ana|massacre
massage|ana|The action of rubbing
massage|ana|physical massage
massage|ana|physical massage
massage|ana|massage
massify|mat|become
mast|ana|tall
mast|ana|ointment
mast|ana|mast gloss|pole on a ship
mast|ana|mast
mast|ana|yoghurt
mast|ana|mast
mast|ana|yoghurt
master|ana|Someone who has control over something or someone.
master|ana|dom
master|ana|master's degree
mastermind|ana|person with an extraordinary intellect or skill that is markedly superior to his or her peers.
masthead|ana|The top of a mast.
masticate|mat|chew .
mastuprate|mat|masturbate
masturbate|mat|stimulate oneself sexually
mat|ana|flat piece of coarse material used for wipe covering.
mat|ana|seacoast
mat|ana|good
mat|ana|checkmate
mat|ana|rug
mat|mpam|insane
mat|mpam|.
mat|mpam|matt
mat|mpam|good
mat|mpam|evaluation
mat|mpam|with
mat|mpam|earth
mat|mpam|full
mat|ana|checkmate
mat|ana|boy
mat|ana|The final move in a chess game
mat|ana|mat gloss|for exercise
mat|ana|food
match|ana|competitive sporting event such as a boxing meet
match|ana|match
match|ana|match
match drill|mat|drill a hole through multiple assembled parts at once
match-merge|mat|merge sets of objects while excludes.
matchmake|mat|do matchmaking: to set up a date between two people or to arrange a marriage.
mate|ana|fellow
mate|ana|checkmate
mate|ana|measure
mate|ana|dead
mate|mat|die
mate|ana|dead
mate|ana|The drink maté
mate|mpam|matte
mate|ana|saliva
mate|mpam|dead
mate|ana|death
material|mpam|Having to do with matter; consisting of matter.
material|mpam|material rfgloss|ca
material|ana|material;  gloss|the tangible substance that goes into the makeup of a physical object
material|mpam|material
material|ana|a
materialize|mat|cause to take physical form
maternalize|mat|make maternal.
math|ana|mowing; what is gathered from mowing.
math|ana|kind
mathematicize|mat|render mathematical.
mathematize|mat|describe in terms of a mathematical equation.
matricize|mat|convert  into a matrix by means of matricization.
matriculate|mat|enroll as a member of a body
matronize|mat|make a matron of; to make matron-like.
matter|ana|Substance
mattify|mat|produce a matt effect or reduce the shiny appearance of the skin
mattock|ana|An agricultural tool whose blades are at right angles to the body
mattress|ana|pad on which a person can recline and sleep
maturate|mat|bring to ripeness or maturity; to ripen.
mature|mpam|Fully developed; grown up in terms of physical appearance
mature|mpam|mature
mau-mau|mat|menace through intimidating tactics; to intimidate
maudle|mat|</ref>
maul|ana|heavy long-handled hammer
maul|ana|mouth
maunch|ana|long stylised sleeve.
maund|ana|wicker basket.
maunder|mat|speak in a disorganized or desultory manner; to babble or prattle.
maverick|mpam|Of cattle: unbranded.
max|mpam|maximum function
max|mpam|maximum; maximal.
max|tamb|most
max|ana|max
max|ana|palm
max|ana|horse
max out|mat|reach the limit of one's capability.
maximalize|mat|make maximal; maximize.
maximin|ana|In decision theory and game theory etc
maximize|mat|make as large as possible
may|mat|May
may|mat|May
may|mat|my
may|mat|intervention
may|mat|yes
may|mat|where
may|mat|there is
may|mat|May
may|mat|May
may|mat|sew
may|ana|May
may well|mat|May indeed.
maye|ana|May
mayn't|mat|may not
maze|ana|labyrinth; a puzzle consisting of a complicated network of paths or passages
MC|ana|Military Cross.
MC|ana|motorcycle;
McDonaldize|mat|subject to McDonaldization.
me too|mat|That applies to me as well.
me-too|mat|agree with someone.
meach|mat|skulk; to cower.
meager|mpam|Having little flesh; lean; thin.
meal|ana|food).
meal|ana|steep
meal|ana|meaning
meal|ana|honey
mean|mat|intend.
mean|ana|centre
mean business|mat|be serious
mean the world to|mat|be loved or cared about a great deal by.
mean to|mat|intend to.
mean-mug|mat|shoot a dirty look at someone; to express hostility or menace towards someone through a dirty look.
meander|ana|One of the turns of a winding
meander|ana|meander
means-test|mat|subject a person to a means test
measure|ana|prescribed quantity or extent.
measure off|mat|measure something
measure one's length|mat|fall or be thrown down at full length.
measure out|mat|measure an amount or quantity or size that is needed or wanted
measure strength|mat|engage in a contest.
measure swords|mat|fight with swords.
measure swords with someone|mat|try someone's skill in the use of the sword.
measure the drapes|mat|make premature or unwarranted preparations for victory
measure up|mat|meet expectations; to be as good as.
Meccanize|mat|make so it resembles Mecca
mechanicalize|mat|make mechanical.
mechanize|mat|equip something with machinery.
mechanosense|mat|employ mechanosensation
mechanotransduce|mat|mechanically transduce
med|ana|honey
med|ana|with
med|ana|with
med|ana|honey
med|ana|between
med|tamb|also
medal|ana|stamped metal disc used as a personal ornament
medal|ana|medal
medevac|ana|The emergency transportation
medialize|mat|become more medial.
mediate|mat|resolve differences
mediatize|mat|make  into a mediate vessel rather than an immediate one directly under the emperor;
medicalize|mat|make medical; to convert or reduce to a branch of medicine.
medicate|mat|prescribe or administer medication to.
medicine|ana|substance which specifically promotes healing when ingested or consumed in some way.
medievalize|mat|make medieval.
mediocritize|mat|reduce to a state of mediocrity.
medisect|mat|incise in the median line; to perform a medisection of.
meditate|mat|contemplate; to keep the mind fixed upon something; to study.
Mediterraneanise|mat|make  Mediterranean in behaviour or style.
Mediterraneanize|mat|make  Mediterranean in behaviour or style.
medivac|ana|The emergency transportation
medize|mat|side with the Persians; to be loyal to the Persian Empire rather than Greeks.
medley|ana|several songs strung together.
medley|ana|medley gloss|songs
mee-maw|ana|.
meech|mat|sneak; to skulk.
meed|ana|payment or recompense made for services rendered or in recognition of some achievement; reward
meed|mpam|tired
meek|mpam|humble.
meeken|mat|make or become meek or submissive.
meemaw|ana|grandmother.
meep|ana|an onomatopoeic
meet|ana|The finish line in a competition
meet a sticky end|mat|die unpleasantly due to one's actions.
meet cute|ana|situation in a film#Noun|film
meet halfway|mat|compromise; to achieve a mutual accommodation.
meet one's doom|mat|die.
meet one's end|mat|die.
meet one's maker|mat|die or to pass into the afterlife.
meet one's Waterloo|mat|be decisively defeat
meet up|mat|meet somebody
meet with|mat|have a meeting with .
meeten|mat|make or become meet or fit; make suitable; adapt; prepare.
megadose|ana|dose of drug or vitamin far exceeding the normal or recommended amount
megaphone|ana|portable
melancholize|mat|make melancholy.
melanize|mat|convert into melanin
meld|mat|combine two similar objects into one
mele|ana|chant in Polynesia
mele|mat|fly
mele|ana|honey
mele|ana|flour
mele|ana|loss of pigmentation
mele|ana|chant
mele|ana|- apples
mele|ana|liar
mele|ana|honey
mele|ana|grasshopper
melee|ana|Hand-to-hand combat; brawling.
meliorate|mat|make better; to improve; to solve a problem.
meliorize|mat|meliorate; to make better.
mell|mat|speak; converse; tell; say.
mell|ana|joint
mell|ana|breast
mellify|mat|embalm in honey.
mellow|mpam|Soft or tender by reason of ripeness; having a tender pulp.
mellow out|mat|become mellow
melodize|mat|compose or play melody.
melodramatize|mat|make melodramatic.
melt|ana|molten material
melt away|mat|fade or wane
melt down|mat|melt a metal
melt in the mouth|mat|be deliciously soft and creamy
melt into|mat|disappear gradually into.
melt up|mat|Of the price of a security
member|ana|One who officially belongs to a group.
meme|mat|Any unit of  to another in a comparable way to the transmission of l|en|gene|genes.
meme|mat|sleep
meme|ana|meme gloss|unit of cultural information
meme|ana|meme gloss|unit of cultural information
meme|ana|breast
memeify|mat|form an Internet meme out of something.
memo|ana|short note; a memorandum.
memo|ana|idiot
memoize|mat|store  so that it can be subsequently retrieved without repeating the computation.
memorate|ana|an oral narrative from memory relating a personal experience
memorialize|mat|provide a memorial for someone; to commemorate
memorize|mat|learn by heart
menace|ana|perceived threat or danger.
menace|ana|threat
menace|ana|threat
mend|ana|place
mend fences|mat|repair damage to a friendship or relationship after a disagreement or other mishap.
mend one's pace|mat|speed up
mend one's ways|mat|recognise one's failings and attempt to remedy them
mendelize|mat|be inherit according to Mendel's laws.
mendicate|mat|beg.
meng|solo-ana|''first-person singular possessive pronoun
mense|ana|property.
mense|ana|: people
mense|ana|table
mense|ana|month
menstruate|mat|stain
mensurate|mat|measure absolutely the height
